utterance|intent|domain|dialogue_id
help make changes to my insurance policy|insurance_change|work|single_sen
i must switch to a new insurance plan|insurance_change|work|single_sen
i need help to make changes to my insurance policy|insurance_change|work|single_sen
i gotta switch to a new insurance plan|insurance_change|work|single_sen
help me make changes to my insurance policy|insurance_change|work|single_sen
i need to switch to a new insurance plan|insurance_change|work|single_sen
i really need to switch to a new insurance plan|insurance_change|work|single_sen
i would like to make changes to my insurance policy|insurance_change|work|single_sen
i need to make changes to my insurance policy|insurance_change|work|single_sen
i shall switch to a new insurance plan|insurance_change|work|single_sen
how do i update my insurance|insurance_change|work|single_sen
how can i get new insurance|insurance_change|work|single_sen
how can i find out about new insurance|insurance_change|work|single_sen
i need to find new insurance|insurance_change|work|single_sen
i need to get new insurance, how do i do it|insurance_change|work|single_sen
can you switch me to a new insurance plan|insurance_change|work|single_sen
i would like to switch to a different insurance plan|insurance_change|work|single_sen
help me switch to a new insurance plan|insurance_change|work|single_sen
switch my insurance plan to a new one|insurance_change|work|single_sen
what are my options for new insurance plans|insurance_change|work|single_sen
i want to shop for new insurance plans|insurance_change|work|single_sen
i would like to switch my insurance plan|insurance_change|work|single_sen
help me find new insurance providers|insurance_change|work|single_sen
i would like to compare insurance plan options|insurance_change|work|single_sen
i need a new house insurance plan|insurance_change|work|single_sen
i want to get a new car insurance plan|insurance_change|work|single_sen
i need new health insurance|insurance_change|work|single_sen
i want a new policy with long-term care insurance|insurance_change|work|single_sen
i want a new motorcycle insurance plan|insurance_change|work|single_sen
how do i adjust my insurance policy|insurance_change|work|single_sen
my insurance policy needs to be adjusted|insurance_change|work|single_sen
i am in need of a switch to my insurance plan|insurance_change|work|single_sen
walk me through on how to change my insurance|insurance_change|work|single_sen
i wish to request a change in insurance plans|insurance_change|work|single_sen
i would like to alter my insurance plan|insurance_change|work|single_sen
i need to know how to change my insurance|insurance_change|work|single_sen
i want to switch my insurance coverage|insurance_change|work|single_sen
help me change my insurance|insurance_change|work|single_sen
how do i replace my insurance|insurance_change|work|single_sen
i need help finding my mobile phone|find_phone|utility|single_sen
help me figure out where my cell phone is|find_phone|utility|single_sen
give me a hand finding my mobile device|find_phone|utility|single_sen
i can't find my cell and need help locating it|find_phone|utility|single_sen
can you help me find my cell|find_phone|utility|single_sen
help, i cannot find my phone|find_phone|utility|single_sen
i can't seem to find my phone|find_phone|utility|single_sen
are you able to track a phone|find_phone|utility|single_sen
my phone cannot be found|find_phone|utility|single_sen
i have misplaced my phone|find_phone|utility|single_sen
i don't know where i left my phone|find_phone|utility|single_sen
i left my phone somewhere|find_phone|utility|single_sen
i am looking for my phone|find_phone|utility|single_sen
i need you to find my phone|find_phone|utility|single_sen
please locate my phone|find_phone|utility|single_sen
can you help me find my lost phone|find_phone|utility|single_sen
i need help figuring out where my phone is|find_phone|utility|single_sen
please help me figure out where my lost phone is|find_phone|utility|single_sen
please help me find my phone, because i lost it|find_phone|utility|single_sen
i lost my phone, can you help me find it|find_phone|utility|single_sen
who has seen my cellphone|find_phone|utility|single_sen
have you seen my cellphone|find_phone|utility|single_sen
can you find my cellphone|find_phone|utility|single_sen
find my cellphone|find_phone|utility|single_sen
please help me find my phone|find_phone|utility|single_sen
where my phone|find_phone|utility|single_sen
where was the last place i had my phone|find_phone|utility|single_sen
can you find my iphone|find_phone|utility|single_sen
i can't find my phone|find_phone|utility|single_sen
call my phone, i can't find it|find_phone|utility|single_sen
can you find my lost phone|find_phone|utility|single_sen
do you know where my phone is|find_phone|utility|single_sen
can you help me find my cellphone|find_phone|utility|single_sen
can you call my cellphone|find_phone|utility|single_sen
my phone is lost - can you help me find it|find_phone|utility|single_sen
where is my phone|find_phone|utility|single_sen
ai can you help me find my phone|find_phone|utility|single_sen
ai, i lost my phone, help me find it please|find_phone|utility|single_sen
ai, please help me find my phone|find_phone|utility|single_sen
ai locate my phone|find_phone|utility|single_sen
ai find my phone|find_phone|utility|single_sen
how can i find my phone|find_phone|utility|single_sen
my phone is lost, can you help with that|find_phone|utility|single_sen
i need to locate my phone|find_phone|utility|single_sen
find out where my phone is|find_phone|utility|single_sen
help me find my phone|find_phone|utility|single_sen
locate my phone please|find_phone|utility|single_sen
what is the location of my phone|find_phone|utility|single_sen
my phone is currently lost|find_phone|utility|single_sen
i don't remember where my phone is|find_phone|utility|single_sen
locate my phone for me|find_phone|utility|single_sen
the location of my phone is unknown to me|find_phone|utility|single_sen
find my phone|find_phone|utility|single_sen
i need to find my phone|find_phone|utility|single_sen
please aid in my searching for my lost phone|find_phone|utility|single_sen
