utterance|intent|domain|dialogue_id
reduce brightness|iot_hue_lightdim|HWU64|single_sen
dim the overhead lights a tad|iot_hue_lightdim|HWU64|single_sen
switch off main light|iot_hue_lightoff|HWU64|single_sen
off all the lights on the right side|iot_hue_lightoff|HWU64|single_sen
turn off lights in bathroom|iot_hue_lightoff|HWU64|single_sen
bedroom lights off now|iot_hue_lightoff|HWU64|single_sen
turn off the lights in the bathroom|iot_hue_lightoff|HWU64|single_sen
please turn off the lights in the kitchen|iot_hue_lightoff|HWU64|single_sen
turn off the room light|iot_hue_lightoff|HWU64|single_sen
power off the current|iot_hue_lightoff|HWU64|single_sen
turn off lights of kitchen|iot_hue_lightoff|HWU64|single_sen
by main power off|iot_hue_lightoff|HWU64|single_sen
turn off the upstairs bathroom light|iot_hue_lightoff|HWU64|single_sen
please turn off my patio lights|iot_hue_lightoff|HWU64|single_sen
turn the lights off please|iot_hue_lightoff|HWU64|single_sen
can you make sure the kitchen light is off|iot_hue_lightoff|HWU64|single_sen
could you turn the light off|iot_hue_lightoff|HWU64|single_sen
turn the living room's light off|iot_hue_lightoff|HWU64|single_sen
switch off the lights|iot_hue_lightoff|HWU64|single_sen
can you turn off my desk lamp|iot_hue_lightoff|HWU64|single_sen
turn the left light off|iot_hue_lightoff|HWU64|single_sen
please turn on all lights|iot_hue_lighton|HWU64|single_sen
please turn on the lights|iot_hue_lighton|HWU64|single_sen
it's dark in the living room|iot_hue_lighton|HWU64|single_sen
light up|iot_hue_lightup|HWU64|single_sen
lighten the light|iot_hue_lightup|HWU64|single_sen
i need the lights in here to be turned up to seven|iot_hue_lightup|HWU64|single_sen
increase brightness by twenty percent|iot_hue_lightup|HWU64|single_sen
increase the light in the room|iot_hue_lightup|HWU64|single_sen
can you turn up the lights|iot_hue_lightup|HWU64|single_sen
i would like all the lights on when i enter|iot_hue_lightup|HWU64|single_sen
please arrange to make all lights to show brighter|iot_hue_lightup|HWU64|single_sen
brighten living room lights|iot_hue_lightup|HWU64|single_sen
raise all the lights on|iot_hue_lightup|HWU64|single_sen
raise the lights|iot_hue_lightup|HWU64|single_sen
brighten the light at seventy percent|iot_hue_lightup|HWU64|single_sen
increase|iot_hue_lightup|HWU64|single_sen
brighten the lights|iot_hue_lightup|HWU64|single_sen
deactive the socket|iot_wemo_off|HWU64|single_sen
turn off the rice cooker socket|iot_wemo_off|HWU64|single_sen
power off wemo plug socket|iot_wemo_off|HWU64|single_sen
please switch off on the wemo plug socket|iot_wemo_off|HWU64|single_sen
shut the smart socket down|iot_wemo_off|HWU64|single_sen
i do not want to use the socket anymore|iot_wemo_off|HWU64|single_sen
turn off my smart plug in thirty minutes|iot_wemo_off|HWU64|single_sen
turn off wifi when you leave home to save power|iot_wemo_off|HWU64|single_sen
please turn off my smart plug socket|iot_wemo_off|HWU64|single_sen
turn on the wemo plug socket to connect my charger to it|iot_wemo_on|HWU64|single_sen
turn on the plug|iot_wemo_on|HWU64|single_sen
on all the button on dashboard|iot_wemo_on|HWU64|single_sen
toggle wemo plug socket on|iot_wemo_on|HWU64|single_sen
wemo on|iot_wemo_on|HWU64|single_sen
start new smart socket|iot_wemo_on|HWU64|single_sen
make the wemo go on|iot_wemo_on|HWU64|single_sen
create a list of monthly groceries to be bought|lists_createoradd|HWU64|single_sen
create a list of books to be ordered|lists_createoradd|HWU64|single_sen
create a blank list|lists_createoradd|HWU64|single_sen
add to list|lists_createoradd|HWU64|single_sen
add these documents to the things i need to travel with|lists_createoradd|HWU64|single_sen
start a new list|lists_createoradd|HWU64|single_sen
create a new to do list|lists_createoradd|HWU64|single_sen
search the item|lists_createoradd|HWU64|single_sen
create a new shopping list|lists_createoradd|HWU64|single_sen
start new list|lists_createoradd|HWU64|single_sen
i need to set up a new list|lists_createoradd|HWU64|single_sen
remind me to buy jeans on my shopping list|lists_createoradd|HWU64|single_sen
add cereal to my shopping list|lists_createoradd|HWU64|single_sen
i need to make a list|lists_createoradd|HWU64|single_sen
please add item to list|lists_createoradd|HWU64|single_sen
make a new list of dog breeds|lists_createoradd|HWU64|single_sen
add item|lists_createoradd|HWU64|single_sen
make a catalogue|lists_createoradd|HWU64|single_sen
put this on my list|lists_createoradd|HWU64|single_sen
open google keep|lists_query|HWU64|single_sen
what is the list type|lists_query|HWU64|single_sen
what list did i make today|lists_query|HWU64|single_sen
did i put toothpaste on my pick up list|lists_query|HWU64|single_sen
please show me lists|lists_query|HWU64|single_sen
groceries list|lists_query|HWU64|single_sen
tell me my lists|lists_query|HWU64|single_sen
how many items are on my list|lists_query|HWU64|single_sen
tell me the names on the list|lists_query|HWU64|single_sen
show the list that are available with numbers|lists_query|HWU64|single_sen
please tell me what lists i have made|lists_query|HWU64|single_sen
most viewed list|lists_query|HWU64|single_sen
what did i put down already on the walmart list|lists_query|HWU64|single_sen
can i see my lists for today|lists_query|HWU64|single_sen
is there anything on my list today|lists_query|HWU64|single_sen
what open lists do i have|lists_query|HWU64|single_sen
what is on my playlist|lists_query|HWU64|single_sen
what's on the list|lists_query|HWU64|single_sen
whats the schedule for today|lists_query|HWU64|single_sen
can you remove this item from the list|lists_remove|HWU64|single_sen
delete last entry|lists_remove|HWU64|single_sen
remove books from list|lists_remove|HWU64|single_sen
please remove my list of favorite albums|lists_remove|HWU64|single_sen
please delete what i just typed|lists_remove|HWU64|single_sen
take bread out from the shopping list|lists_remove|HWU64|single_sen
change that off the list|lists_remove|HWU64|single_sen
remove the list of apps which started with letter a|lists_remove|HWU64|single_sen
remove this from the list|lists_remove|HWU64|single_sen
get rid of peas|lists_remove|HWU64|single_sen
remove item three from the list|lists_remove|HWU64|single_sen
take grocery buying off of the list|lists_remove|HWU64|single_sen
i don't have enough money to buy the nintendo switch right now can you please remove it on my amazon wishlist|lists_remove|HWU64|single_sen
i want to remove apples from list|lists_remove|HWU64|single_sen
please remove this item from the list|lists_remove|HWU64|single_sen
delete item|lists_remove|HWU64|single_sen
remove item four|lists_remove|HWU64|single_sen
get rid of mike stein from contacts list|lists_remove|HWU64|single_sen
delete my grocery list in my notes|lists_remove|HWU64|single_sen
save this song in my favorites|music_likeness|HWU64|single_sen
please rate this song five stars please|music_likeness|HWU64|single_sen
i like alt rock music|music_likeness|HWU64|single_sen
add song to running list|music_likeness|HWU64|single_sen
i like to be it|music_likeness|HWU64|single_sen
add this channel to pandora|music_likeness|HWU64|single_sen
this song should be on my playlist|music_likeness|HWU64|single_sen
i like it|music_likeness|HWU64|single_sen
add this song to favorites playlist|music_likeness|HWU64|single_sen
i favorite singer is arijit singh find his voice on radio|music_likeness|HWU64|single_sen
i really enjoy this song|music_likeness|HWU64|single_sen
i'd like you to remember that i like this song|music_likeness|HWU64|single_sen
what is in my favorites music folder|music_likeness|HWU64|single_sen
please save the current song to favorites|music_likeness|HWU64|single_sen
all i ever want to hear is rap|music_likeness|HWU64|single_sen
the song you are playing is amazing|music_likeness|HWU64|single_sen
please thumbs up this song|music_likeness|HWU64|single_sen
remember that this song is good but too slow to exercise to|music_likeness|HWU64|single_sen
who is the song writer|music_query|HWU64|single_sen
please give me detail of o zaalima song|music_query|HWU64|single_sen
give me the details on elton john|music_query|HWU64|single_sen
what movie is this song from|music_query|HWU64|single_sen
when did pop it like it's hot come out|music_query|HWU64|single_sen
what is the name of the singer|music_query|HWU64|single_sen
who is singing this song|music_query|HWU64|single_sen
i want to know what song has the phrase stairway to heaven in it|music_query|HWU64|single_sen
where can i find this song|music_query|HWU64|single_sen
song info|music_query|HWU64|single_sen
what list is available for my favorite music from ed sheeran|music_query|HWU64|single_sen
who is this|music_query|HWU64|single_sen
list of playback of ar rahman collections|music_query|HWU64|single_sen
what music is this|music_query|HWU64|single_sen
what music service has some soul music i can listen to|music_query|HWU64|single_sen
which songs do i listen to most|music_query|HWU64|single_sen
can you locate some gospel music for me|music_query|HWU64|single_sen
tell me the name of this music|music_query|HWU64|single_sen
music traking|music_query|HWU64|single_sen
shuffle this playlist|music_settings|HWU64|single_sen
repeat this song when it ends|music_settings|HWU64|single_sen
cut the songs in this musics|music_settings|HWU64|single_sen
repeat previous song|music_settings|HWU64|single_sen
please repeat that music again of akon|music_settings|HWU64|single_sen
repeat this song|music_settings|HWU64|single_sen
repeat same song for ten times|music_settings|HWU64|single_sen
add newscast time to daily schedule|news_query|HWU64|single_sen
what were the cities affected by the earthquake|news_query|HWU64|single_sen
head lines today from news|news_query|HWU64|single_sen
what is the seattle city council doing about homelessness|news_query|HWU64|single_sen
find me any news from so clean the last six hours|news_query|HWU64|single_sen
what is the latest headline news from this newsource|news_query|HWU64|single_sen
could you please find me the latest news from a source that i do not usually go to|news_query|HWU64|single_sen
please keep tabs on how the presidential debates are going|news_query|HWU64|single_sen
what's happening around the world|news_query|HWU64|single_sen
i want to know everything that breaks about the dam breaking in california|news_query|HWU64|single_sen
what is the latest news about obamacare|news_query|HWU64|single_sen
show news of migration|news_query|HWU64|single_sen
find new trump articles but not from fox news|news_query|HWU64|single_sen
what's the latest news from xinhua|news_query|HWU64|single_sen
find me info on cars|news_query|HWU64|single_sen
show me news from cnn|news_query|HWU64|single_sen
what is the current state of brexit negotiations|news_query|HWU64|single_sen
fast me the news of academy awards|news_query|HWU64|single_sen
i want the news about academy awards|news_query|HWU64|single_sen
i want to hear more audiobook|play_audiobook|HWU64|single_sen
